SKU,SKU_Category,Year_Week,Weekly_Demand,Weekly_Price,Month,Price_Last_Week,Price_Delta_Pct
11ECS,H15,2016-05-02/2016-05-08,1,3.25,5,3.25,0.0
11ECS,H15,2016-07-25/2016-07-31,1,3.25,7,3.25,0.0
11ECS,H15,2016-10-03/2016-10-09,1,3.25,10,3.25,0.0
11ECS,H15,2016-12-19/2016-12-25,1,3.25,12,3.25,0.0
11ECS,H15,2016-12-26/2017-01-01,1,3.25,12,3.25,0.0
11H2S,Q4N,2015-12-28/2016-01-03,1,19.0,1,,0.0
11H2S,Q4N,2016-01-04/2016-01-10,2,19.0,1,19.0,0.0
11H2S,Q4N,2016-01-11/2016-01-17,2,18.995,1,19.0,-0.026315789473678974
11H2S,Q4N,2016-01-18/2016-01-24,3,19.0,1,18.995,0.026322716504338012
11H2S,Q4N,2016-01-25/2016-01-31,3,19.0,1,19.0,0.0
11H2S,Q4N,2016-03-07/2016-03-13,2,19.88,3,19.0,4.631578947368416
11H2S,Q4N,2016-03-14/2016-03-20,2,19.88,3,19.88,0.0
11H2S,Q4N,2016-03-28/2016-04-03,3,19.877499999999998,3,19.88,-0.01257545271630422
11H2S,Q4N,2016-04-04/2016-04-10,2,19.88,4,19.877499999999998,0.012577034335310171
11H2S,Q4N,2016-04-11/2016-04-17,1,19.88,4,19.88,0.0
11H2S,Q4N,2016-04-18/2016-04-24,3,19.88,4,19.88,0.0
11H2S,Q4N,2016-04-25/2016-05-01,2,19.88,4,19.88,0.0
11H2S,Q4N,2016-05-02/2016-05-08,5,19.891111111111112,5,19.88,0.05589090096133224
11H2S,Q4N,2016-05-09/2016-05-15,2,22.38,5,19.891111111111112,12.512568428108581
11H2S,Q4N,2016-05-16/2016-05-22,9,19.393333333333334,5,22.38,-13.34524873398867
11H2S,Q4N,2016-05-23/2016-05-29,6,14.913333333333334,5,19.393333333333334,-23.1007218975593
11H2S,Q4N,2016-05-30/2016-06-05,3,14.913333333333334,5,14.913333333333334,0.0
11H2S,Q4N,2016-06-06/2016-06-12,2,19.88,6,14.913333333333334,33.30353151542243
11H2S,Q4N,2016-06-13/2016-06-19,1,19.88,6,19.88,0.0
11H2S,Q4N,2016-06-20/2016-06-26,1,19.88,6,19.88,0.0
11H2S,Q4N,2016-06-27/2016-07-03,1,19.88,6,19.88,0.0
11H2S,Q4N,2016-07-04/2016-07-10,3,19.88,7,19.88,0.0
11H2S,Q4N,2016-07-11/2016-07-17,1,19.88,7,19.88,0.0
11H2S,Q4N,2016-07-18/2016-07-24,1,19.88,7,19.88,0.0
11H2S,Q4N,2016-07-25/2016-07-31,6,14.158333333333333,7,19.88,-28.78101945003353
11H2S,Q4N,2016-08-01/2016-08-07,2,14.905,8,14.158333333333333,5.2736904061212435
11H2S,Q4N,2016-08-08/2016-08-14,4,14.905,8,14.905,0.0
11H2S,Q4N,2016-08-15/2016-08-21,4,15.8975,8,14.905,6.658839315665895
11H2S,Q4N,2016-08-22/2016-08-28,2,19.88,8,15.8975,25.051108664884403
11H2S,Q4N,2016-08-29/2016-09-04,1,19.88,8,19.88,0.0
11H2S,Q4N,2016-09-19/2016-09-25,5,16.233333333333334,9,19.88,-18.343393695506364
11H2S,Q4N,2016-09-26/2016-10-02,5,16.233333333333334,9,16.233333333333334,0.0
11H2S,Q4N,2016-10-03/2016-10-09,3,12.3575,10,16.233333333333334,-23.875770020533885
11H2S,Q4N,2016-10-10/2016-10-16,3,22.48,10,12.3575,81.91381751972486
11H2S,Q4N,2016-10-17/2016-10-23,2,13.825,10,22.48,-38.50088967971531
11H2S,Q4N,2016-10-24/2016-10-30,2,17.98,10,13.825,30.054249547920442
11H2S,Q4N,2016-11-07/2016-11-13,6,22.48,11,17.98,25.027808676307007
11H2S,Q4N,2016-11-14/2016-11-20,3,20.23,11,22.48,-10.008896797153024
11H2S,Q4N,2016-11-21/2016-11-27,1,22.48,11,20.23,11.122095897182401
11H2S,Q4N,2016-12-05/2016-12-11,1,22.48,12,22.48,0.0
11H2S,Q4N,2016-12-12/2016-12-18,4,20.7925,12,22.48,-7.506672597864769
11H2S,Q4N,2016-12-19/2016-12-25,4,22.488333333333333,12,20.7925,8.155985732034786
11QKR,IEV,2016-01-18/2016-01-24,2,5.25,1,,0.0
11QKR,IEV,2016-03-21/2016-03-27,4,5.25,3,5.25,0.0
11QKR,IEV,2016-05-16/2016-05-22,2,5.25,5,5.25,0.0
11QKR,IEV,2016-06-06/2016-06-12,1,5.25,6,5.25,0.0
11QKR,IEV,2016-07-11/2016-07-17,3,5.25,7,5.25,0.0
11QKR,IEV,2016-09-12/2016-09-18,2,5.25,9,5.25,0.0
11QKR,IEV,2016-10-24/2016-10-30,2,5.25,10,5.25,0.0
11QKR,IEV,2016-10-31/2016-11-06,1,5.25,11,5.25,0.0
11QKR,IEV,2016-11-14/2016-11-20,4,5.25,11,5.25,0.0
11QKR,IEV,2016-12-12/2016-12-18,1,5.25,12,5.25,0.0
12FOA,PBV,2016-02-22/2016-02-28,1,34.2,2,,0.0
12RSP,0H2,2016-01-18/2016-01-24,1,8.46,1,,0.0
12RSP,0H2,2016-02-08/2016-02-14,1,10.5,2,8.46,24.113475177304952
12RSP,0H2,2016-04-04/2016-04-10,1,5.84,4,10.5,-44.38095238095238
12S3X,HVP,2016-01-11/2016-01-17,2,6.93,1,,0.0
12S3X,HVP,2016-01-18/2016-01-24,1,6.93,1,6.93,0.0
12S3X,HVP,2016-02-01/2016-02-07,1,6.93,2,6.93,0.0
12S3X,HVP,2016-05-16/2016-05-22,1,6.93,5,6.93,0.0
12S3X,HVP,2016-10-31/2016-11-06,1,6.93,11,6.93,0.0
134OM,SJS,2016-02-22/2016-02-28,1,2.07,2,,0.0
134OM,SJS,2016-05-02/2016-05-08,1,2.07,5,2.07,0.0
134OM,SJS,2016-10-03/2016-10-09,1,2.07,10,2.07,0.0
134OM,SJS,2016-10-31/2016-11-06,2,2.07,11,2.07,0.0
1362C,UZI,2016-05-02/2016-05-08,2,11.74,5,,0.0
1362C,UZI,2016-06-06/2016-06-12,1,11.75,6,11.74,0.08517887563883975
1362C,UZI,2016-07-18/2016-07-24,1,11.75,7,11.75,0.0
1362C,UZI,2016-10-03/2016-10-09,1,11.75,10,11.75,0.0
1362C,UZI,2016-11-28/2016-12-04,1,11.75,11,11.75,0.0
1362C,UZI,2016-12-12/2016-12-18,1,11.75,12,11.75,0.0
147KF,52T,2016-12-26/2017-01-01,1,18.86,12,,0.0
14L75,PBV,2016-10-17/2016-10-23,1,51.36,10,,0.0
14V9T,N8U,2015-12-28/2016-01-03,1,3.41,1,,0.0
14V9T,N8U,2016-01-04/2016-01-10,5,3.41,1,3.41,0.0
14V9T,N8U,2016-01-11/2016-01-17,6,3.2520000000000002,1,3.41,-4.633431085043985
14V9T,N8U,2016-01-18/2016-01-24,1,3.41,1,3.2520000000000002,4.8585485854858526
14V9T,N8U,2016-01-25/2016-01-31,2,3.41,1,3.41,0.0
14V9T,N8U,2016-02-01/2016-02-07,3,3.41,2,3.41,0.0
14V9T,N8U,2016-02-08/2016-02-14,6,3.41,2,3.41,0.0
14V9T,N8U,2016-02-15/2016-02-21,1,3.41,2,3.41,0.0
14V9T,N8U,2016-02-22/2016-02-28,1,3.41,2,3.41,0.0
14V9T,N8U,2016-02-29/2016-03-06,2,3.41,3,3.41,0.0
14V9T,N8U,2016-03-07/2016-03-13,4,3.41,3,3.41,0.0
14V9T,N8U,2016-03-14/2016-03-20,4,3.41,3,3.41,0.0
14V9T,N8U,2016-03-28/2016-04-03,4,3.41,3,3.41,0.0
14V9T,N8U,2016-04-04/2016-04-10,1,3.41,4,3.41,0.0
14V9T,N8U,2016-04-11/2016-04-17,3,3.41,4,3.41,0.0
14V9T,N8U,2016-04-18/2016-04-24,2,3.41,4,3.41,0.0
14V9T,N8U,2016-04-25/2016-05-01,2,3.41,5,3.41,0.0
14V9T,N8U,2016-05-02/2016-05-08,3,3.41,5,3.41,0.0
14V9T,N8U,2016-05-09/2016-05-15,4,3.41,5,3.41,0.0
14V9T,N8U,2016-05-16/2016-05-22,6,3.2783333333333338,5,3.41,-3.8611925708699815
14V9T,N8U,2016-05-23/2016-05-29,2,3.41,5,3.2783333333333338,4.016268429079807
14V9T,N8U,2016-05-30/2016-06-05,3,3.41,5,3.41,0.0
14V9T,N8U,2016-06-06/2016-06-12,3,3.41,6,3.41,0.0
14V9T,N8U,2016-06-13/2016-06-19,6,3.41,6,3.41,0.0
14V9T,N8U,2016-06-20/2016-06-26,4,3.41,6,3.41,0.0
14V9T,N8U,2016-06-27/2016-07-03,1,3.41,7,3.41,0.0
14V9T,N8U,2016-07-04/2016-07-10,3,3.41,7,3.41,0.0
14V9T,N8U,2016-07-11/2016-07-17,8,3.41,7,3.41,0.0
14V9T,N8U,2016-07-18/2016-07-24,5,3.41,7,3.41,0.0
14V9T,N8U,2016-07-25/2016-07-31,1,2.88,7,3.41,-15.542521994134903
14V9T,N8U,2016-08-01/2016-08-07,3,3.41,8,2.88,18.402777777777786
14V9T,N8U,2016-08-08/2016-08-14,3,3.41,8,3.41,0.0
14V9T,N8U,2016-08-15/2016-08-21,3,3.41,8,3.41,0.0
14V9T,N8U,2016-08-22/2016-08-28,1,3.41,8,3.41,0.0
14V9T,N8U,2016-09-05/2016-09-11,4,3.41,9,3.41,0.0
14V9T,N8U,2016-09-12/2016-09-18,2,3.41,9,3.41,0.0
14V9T,N8U,2016-09-19/2016-09-25,7,3.41,9,3.41,0.0
14V9T,N8U,2016-09-26/2016-10-02,2,3.41,9,3.41,0.0
14V9T,N8U,2016-10-03/2016-10-09,2,3.41,10,3.41,0.0
14V9T,N8U,2016-10-10/2016-10-16,2,3.41,10,3.41,0.0
14V9T,N8U,2016-10-17/2016-10-23,4,3.2775,10,3.41,-3.885630498533733
14V9T,N8U,2016-10-24/2016-10-30,3,3.41,10,3.2775,4.042715484363091
14V9T,N8U,2016-11-07/2016-11-13,3,3.41,11,3.41,0.0
14V9T,N8U,2016-11-14/2016-11-20,2,3.41,11,3.41,0.0
14V9T,N8U,2016-11-21/2016-11-27,3,3.2433333333333336,11,3.41,-4.887585532746819
14V9T,N8U,2016-11-28/2016-12-04,3,3.2433333333333336,11,3.2433333333333336,0.0
14V9T,N8U,2016-12-05/2016-12-11,3,3.41,12,3.2433333333333336,5.138746145940385
14V9T,N8U,2016-12-12/2016-12-18,5,3.285,12,3.41,-3.6656891495601167
14V9T,N8U,2016-12-19/2016-12-25,4,3.41,12,3.285,3.8051750380517504
14V9T,N8U,2016-12-26/2017-01-01,1,3.41,12,3.41,0.0
14XUF,JPI,2016-03-14/2016-03-20,1,9.48,3,,0.0
14XUF,JPI,2016-05-23/2016-05-29,1,9.48,5,9.48,0.0
14XUF,JPI,2016-10-10/2016-10-16,1,9.48,10,9.48,0.0
159X0,DGB,2016-10-24/2016-10-30,1,37.3,10,,0.0
15K32,OBD,2016-03-07/2016-03-13,2,2.73,3,,0.0
15K32,OBD,2016-05-30/2016-06-05,1,2.73,6,2.73,0.0
15K32,OBD,2016-09-19/2016-09-25,1,2.73,9,2.73,0.0
15K32,OBD,2016-12-05/2016-12-11,1,2.73,12,2.73,0.0
15PXV,H15,2015-12-28/2016-01-03,1,7.71,1,,0.0
15PXV,H15,2016-01-04/2016-01-10,1,7.71,1,7.71,0.0
15PXV,H15,2016-01-11/2016-01-17,1,6.0,1,7.71,-22.17898832684825
15PXV,H15,2016-01-18/2016-01-24,1,7.9,1,6.0,31.66666666666667
15PXV,H15,2016-01-25/2016-01-31,1,7.9,1,7.9,0.0
15PXV,H15,2016-02-01/2016-02-07,1,7.9,2,7.9,0.0
15PXV,H15,2016-02-08/2016-02-14,2,7.9,2,7.9,0.0
15PXV,H15,2016-02-15/2016-02-21,2,7.9,2,7.9,0.0
15PXV,H15,2016-02-22/2016-02-28,2,7.9,2,7.9,0.0
15PXV,H15,2016-03-14/2016-03-20,2,7.9,3,7.9,0.0
15PXV,H15,2016-03-21/2016-03-27,3,7.900000000000001,3,7.9,1.1242764806330698e-14
15PXV,H15,2016-03-28/2016-04-03,2,7.9,3,7.900000000000001,-1.1242764806330698e-14
15PXV,H15,2016-04-04/2016-04-10,1,7.9,4,7.9,0.0
15PXV,H15,2016-04-11/2016-04-17,2,7.9,4,7.9,0.0
15PXV,H15,2016-04-18/2016-04-24,1,7.9,4,7.9,0.0
15PXV,H15,2016-04-25/2016-05-01,1,6.75,4,7.9,-14.556962025316459
15PXV,H15,2016-05-09/2016-05-15,1,7.9,5,6.75,17.03703703703704
15PXV,H15,2016-05-16/2016-05-22,2,7.9,5,7.9,0.0
15PXV,H15,2016-05-23/2016-05-29,1,7.9,5,7.9,0.0
15PXV,H15,2016-06-13/2016-06-19,2,7.9,6,7.9,0.0
15PXV,H15,2016-06-20/2016-06-26,1,7.9,6,7.9,0.0
15PXV,H15,2016-07-04/2016-07-10,4,7.9,7,7.9,0.0
15PXV,H15,2016-07-11/2016-07-17,1,7.9,7,7.9,0.0
15PXV,H15,2016-07-25/2016-07-31,2,7.9,7,7.9,0.0
15PXV,H15,2016-08-01/2016-08-07,2,7.9,8,7.9,0.0
15PXV,H15,2016-08-15/2016-08-21,2,7.9,8,7.9,0.0
15PXV,H15,2016-08-29/2016-09-04,1,6.75,9,7.9,-14.556962025316459
15PXV,H15,2016-09-05/2016-09-11,4,6.75,9,6.75,0.0
15PXV,H15,2016-09-12/2016-09-18,3,6.75,9,6.75,0.0
15PXV,H15,2016-09-19/2016-09-25,5,6.75,9,6.75,0.0
15PXV,H15,2016-09-26/2016-10-02,14,6.996428571428572,9,6.75,3.6507936507936574
15PXV,H15,2016-10-03/2016-10-09,3,7.900000000000001,10,6.996428571428572,12.914752424706494
15PXV,H15,2016-10-10/2016-10-16,4,7.9,10,7.900000000000001,-1.1242764806330698e-14
15PXV,H15,2016-10-17/2016-10-23,4,7.4675,10,7.9,-5.474683544303799
15PXV,H15,2016-10-24/2016-10-30,3,7.900000000000001,10,7.4675,5.791764312018761
15PXV,H15,2016-10-31/2016-11-06,2,7.9,11,7.900000000000001,-1.1242764806330698e-14
15PXV,H15,2016-11-07/2016-11-13,3,7.900000000000001,11,7.9,1.1242764806330698e-14
15PXV,H15,2016-11-14/2016-11-20,5,7.9,11,7.900000000000001,-1.1242764806330698e-14
15PXV,H15,2016-11-21/2016-11-27,2,7.9,11,7.9,0.0
15PXV,H15,2016-11-28/2016-12-04,4,7.4675,11,7.9,-5.474683544303799
15PXV,H15,2016-12-05/2016-12-11,3,7.900000000000001,12,7.4675,5.791764312018761
15PXV,H15,2016-12-12/2016-12-18,4,7.9,12,7.900000000000001,-1.1242764806330698e-14
15PXV,H15,2016-12-19/2016-12-25,7,7.894285714285714,12,7.9,-0.07233273056058515
15PXV,H15,2016-12-26/2017-01-01,3,7.89,12,7.894285714285714,-0.05428881650380228
15T4G,2ML,2016-02-01/2016-02-07,1,5.79,2,,0.0
15T4G,2ML,2016-02-29/2016-03-06,1,5.79,3,5.79,0.0
15T4G,2ML,2016-03-07/2016-03-13,2,5.79,3,5.79,0.0
15T4G,2ML,2016-03-14/2016-03-20,1,5.79,3,5.79,0.0
15T4G,2ML,2016-03-28/2016-04-03,1,5.79,4,5.79,0.0
15T4G,2ML,2016-04-11/2016-04-17,1,5.79,4,5.79,0.0
15T4G,2ML,2016-05-09/2016-05-15,1,5.79,5,5.79,0.0
15T4G,2ML,2016-05-23/2016-05-29,2,5.79,5,5.79,0.0
15T4G,2ML,2016-06-27/2016-07-03,1,4.77,7,5.79,-17.616580310880835
15T4G,2ML,2016-07-11/2016-07-17,2,4.77,7,4.77,0.0
15T4G,2ML,2016-07-25/2016-07-31,1,4.77,7,4.77,0.0
15T4G,2ML,2016-08-01/2016-08-07,1,4.77,8,4.77,0.0
15T4G,2ML,2016-08-08/2016-08-14,1,4.77,8,4.77,0.0
15T4G,2ML,2016-10-17/2016-10-23,2,5.79,10,4.77,21.38364779874215
15T4G,2ML,2016-10-31/2016-11-06,1,5.79,11,5.79,0.0
15T4G,2ML,2016-11-07/2016-11-13,1,5.79,11,5.79,0.0
15T4G,2ML,2016-11-21/2016-11-27,2,5.79,11,5.79,0.0
15T4G,2ML,2016-12-12/2016-12-18,1,5.79,12,5.79,0.0
16GCL,Q4N,2016-01-11/2016-01-17,1,22.44,1,,0.0
16GCL,Q4N,2016-01-18/2016-01-24,1,22.44,1,22.44,0.0
16GCL,Q4N,2016-02-01/2016-02-07,1,26.43,2,22.44,17.780748663101598
16GCL,Q4N,2016-02-08/2016-02-14,1,26.43,2,26.43,0.0
16GCL,Q4N,2016-02-15/2016-02-21,1,26.43,2,26.43,0.0
16GCL,Q4N,2016-02-29/2016-03-06,1,26.43,3,26.43,0.0
16GCL,Q4N,2016-03-07/2016-03-13,1,26.43,3,26.43,0.0
16GCL,Q4N,2016-03-21/2016-03-27,1,26.43,3,26.43,0.0
16GCL,Q4N,2016-04-11/2016-04-17,1,26.43,4,26.43,0.0
16GCL,Q4N,2016-05-16/2016-05-22,1,26.43,5,26.43,0.0
16GCL,Q4N,2016-05-30/2016-06-05,2,26.44,6,26.43,0.037835792659862144
16GCL,Q4N,2016-11-07/2016-11-13,1,21.38,11,26.44,-19.137670196671717
16GCL,Q4N,2016-11-14/2016-11-20,1,21.38,11,21.38,0.0
16GCL,Q4N,2016-11-21/2016-11-27,1,21.38,11,21.38,0.0
16JY6,DGB,2016-02-29/2016-03-06,1,35.37,3,,0.0
16JY6,DGB,2016-07-11/2016-07-17,1,35.37,7,35.37,0.0
16JY6,DGB,2016-08-22/2016-08-28,1,28.3,8,35.37,-19.988690981057385
16JY6,DGB,2016-09-05/2016-09-11,1,28.3,9,28.3,0.0
16NHC,H8O,2016-06-13/2016-06-19,1,6.75,6,,0.0
16NHC,H8O,2016-08-15/2016-08-21,1,6.35,8,6.75,-5.925925925925931
170LU,1TS,2016-08-29/2016-09-04,3,9.126666666666667,9,,0.0
170LU,1TS,2016-09-05/2016-09-11,1,13.68,9,9.126666666666667,49.890430971512046
170LU,1TS,2016-09-12/2016-09-18,1,13.68,9,13.68,0.0
170LU,1TS,2016-09-19/2016-09-25,1,13.74,9,13.68,0.4385964912280738
170LU,1TS,2016-09-26/2016-10-02,2,10.305,9,13.74,-25.000000000000007
170LU,1TS,2016-10-03/2016-10-09,1,13.75,10,10.305,33.4303736050461
170LU,1TS,2016-10-10/2016-10-16,1,13.74,10,13.75,-0.07272727272727117
170LU,1TS,2016-10-24/2016-10-30,1,13.74,10,13.74,0.0
170LU,1TS,2016-10-31/2016-11-06,1,13.74,11,13.74,0.0
170LU,1TS,2016-11-21/2016-11-27,1,13.74,11,13.74,0.0
170LU,1TS,2016-12-05/2016-12-11,1,13.75,12,13.74,0.07278020378456904
170LU,1TS,2016-12-12/2016-12-18,1,13.74,12,13.75,-0.07272727272727117
170LU,1TS,2016-12-19/2016-12-25,2,13.745000000000001,12,13.74,0.036390101892290985
17MQC,GVG,2016-07-04/2016-07-10,1,20.05,7,,0.0
17VD6,V9H,2016-02-22/2016-02-28,1,3.9,2,,0.0
1896W,H8O,2016-02-15/2016-02-21,1,9.68,2,,0.0
1896W,H8O,2016-02-29/2016-03-06,1,9.68,3,9.68,0.0
1896W,H8O,2016-04-04/2016-04-10,1,9.68,4,9.68,0.0
1896W,H8O,2016-05-02/2016-05-08,1,9.68,5,9.68,0.0
1896W,H8O,2016-05-09/2016-05-15,1,9.68,5,9.68,0.0
1896W,H8O,2016-06-06/2016-06-12,1,9.68,6,9.68,0.0
1896W,H8O,2016-07-04/2016-07-10,1,9.68,7,9.68,0.0
1896W,H8O,2016-07-25/2016-07-31,1,9.68,7,9.68,0.0
1896W,H8O,2016-08-22/2016-08-28,3,9.68,8,9.68,0.0
1896W,H8O,2016-08-29/2016-09-04,1,9.68,9,9.68,0.0
1896W,H8O,2016-10-10/2016-10-16,1,9.68,10,9.68,0.0
1896W,H8O,2016-10-31/2016-11-06,1,9.68,11,9.68,0.0
1896W,H8O,2016-11-28/2016-12-04,1,9.68,12,9.68,0.0
1897L,ZYU,2016-02-22/2016-02-28,1,23.94,2,,0.0
1897L,ZYU,2016-04-04/2016-04-10,1,23.94,4,23.94,0.0
1897L,ZYU,2016-04-11/2016-04-17,1,23.94,4,23.94,0.0
1897L,ZYU,2016-06-06/2016-06-12,1,23.94,6,23.94,0.0
1897L,ZYU,2016-06-13/2016-06-19,1,23.94,6,23.94,0.0
1897L,ZYU,2016-07-18/2016-07-24,1,23.94,7,23.94,0.0
18D11,GVG,2016-06-13/2016-06-19,1,23.04,6,,0.0
18GZ5,Q4N,2016-12-05/2016-12-11,1,28.82,12,,0.0
18GZ5,Q4N,2016-12-12/2016-12-18,2,28.82,12,28.82,0.0
18IB2,8LP,2016-02-01/2016-02-07,1,37.44,2,,0.0
18IB2,8LP,2016-02-15/2016-02-21,1,37.44,2,37.44,0.0
18IB2,8LP,2016-05-02/2016-05-08,1,37.44,5,37.44,0.0
18IB2,8LP,2016-05-16/2016-05-22,3,37.44,5,37.44,0.0
18IB2,8LP,2016-05-23/2016-05-29,3,37.44,5,37.44,0.0
18IB2,8LP,2016-06-13/2016-06-19,1,46.88,6,37.44,25.21367521367523
18IB2,8LP,2016-08-29/2016-09-04,1,46.88,8,46.88,0.0
18O0R,RML,2016-02-22/2016-02-28,1,8.93,2,,0.0
18O0R,RML,2016-02-29/2016-03-06,1,8.93,3,8.93,0.0
18O0R,RML,2016-03-07/2016-03-13,1,8.93,3,8.93,0.0
18O0R,RML,2016-03-14/2016-03-20,3,8.932500000000001,3,8.93,0.027995520716699654
18O0R,RML,2016-03-21/2016-03-27,2,8.93,3,8.932500000000001,-0.02798768541843021
18O0R,RML,2016-04-04/2016-04-10,1,8.93,4,8.93,0.0
18O0R,RML,2016-04-25/2016-05-01,2,8.93,4,8.93,0.0
18O0R,RML,2016-05-09/2016-05-15,1,8.93,5,8.93,0.0
18O0R,RML,2016-05-16/2016-05-22,1,8.93,5,8.93,0.0
18O0R,RML,2016-05-23/2016-05-29,3,8.93,5,8.93,0.0
18O0R,RML,2016-05-30/2016-06-05,1,8.93,6,8.93,0.0
18O0R,RML,2016-06-13/2016-06-19,1,8.93,6,8.93,0.0
18O0R,RML,2016-06-20/2016-06-26,1,8.93,6,8.93,0.0
18O0R,RML,2016-08-01/2016-08-07,2,8.935,8,8.93,0.05599104143337941
18O0R,RML,2016-08-15/2016-08-21,1,8.93,8,8.935,-0.055959709009521894
18O0R,RML,2016-08-22/2016-08-28,1,8.93,8,8.93,0.0
18O0R,RML,2016-09-19/2016-09-25,1,8.93,9,8.93,0.0
18O0R,RML,2016-09-26/2016-10-02,1,8.93,9,8.93,0.0
18O0R,RML,2016-11-07/2016-11-13,1,8.88,11,8.93,-0.5599104143336947
18O0R,RML,2016-11-21/2016-11-27,1,8.89,11,8.88,0.1126126126126102
18O0R,RML,2016-11-28/2016-12-04,1,8.89,12,8.89,0.0
18O0R,RML,2016-12-05/2016-12-11,4,8.885,12,8.89,-0.056242969628805185
18TP1,56W,2016-01-18/2016-01-24,1,4.0,1,,0.0
18TP1,56W,2016-02-08/2016-02-14,1,3.22,2,4.0,-19.499999999999996
18TP1,56W,2016-02-29/2016-03-06,2,4.0,2,3.22,24.223602484472043
18TP1,56W,2016-04-04/2016-04-10,2,4.0,4,4.0,0.0
18TP1,56W,2016-04-18/2016-04-24,2,4.0,4,4.0,0.0
18TP1,56W,2016-04-25/2016-05-01,1,4.25,4,4.0,6.25
18TP1,56W,2016-05-30/2016-06-05,2,4.0,6,4.25,-5.88235294117647
18TP1,56W,2016-10-10/2016-10-16,1,4.0,10,4.0,0.0
18TP1,56W,2016-10-31/2016-11-06,1,4.0,11,4.0,0.0
18W9G,8HU,2016-04-11/2016-04-17,1,13.83,4,,0.0
194XR,PA3,2016-09-12/2016-09-18,1,5.8,9,,0.0
194XR,PA3,2016-11-14/2016-11-20,1,5.8,11,5.8,0.0
194XR,PA3,2016-12-05/2016-12-11,1,5.8,12,5.8,0.0
199FI,LSD,2016-11-28/2016-12-04,1,1.29,12,,0.0
19A2X,1EO,2016-01-11/2016-01-17,1,26.3,1,,0.0
19A2X,1EO,2016-04-11/2016-04-17,1,25.61,4,26.3,-2.623574144486697
19BEA,JPI,2016-09-26/2016-10-02,1,3.68,10,,0.0
19BEA,JPI,2016-10-10/2016-10-16,1,3.68,10,3.68,0.0
19KVU,9ZX,2016-01-11/2016-01-17,2,9.03,1,,0.0
19KVU,9ZX,2016-01-25/2016-01-31,3,9.03,1,9.03,0.0
19KVU,9ZX,2016-02-01/2016-02-07,1,9.03,2,9.03,0.0
19KVU,9ZX,2016-02-08/2016-02-14,3,9.026666666666666,2,9.03,-0.036913990402368264
19KVU,9ZX,2016-02-22/2016-02-28,3,9.03,2,9.026666666666666,0.03692762186115792
19KVU,9ZX,2016-02-29/2016-03-06,2,9.03,3,9.03,0.0
19KVU,9ZX,2016-04-11/2016-04-17,3,9.03,4,9.03,0.0
19KVU,9ZX,2016-04-18/2016-04-24,5,9.03,4,9.03,0.0
19KVU,9ZX,2016-05-02/2016-05-08,2,9.03,5,9.03,0.0
19KVU,9ZX,2016-05-09/2016-05-15,1,9.03,5,9.03,0.0
19KVU,9ZX,2016-06-06/2016-06-12,3,9.03,6,9.03,0.0
19KVU,9ZX,2016-06-13/2016-06-19,3,9.03,6,9.03,0.0
19KVU,9ZX,2016-07-04/2016-07-10,4,9.028333333333332,7,9.03,-0.018456995201184132
19KVU,9ZX,2016-07-18/2016-07-24,6,9.027999999999999,7,9.028333333333332,-0.0036920804873591373
19KVU,9ZX,2016-07-25/2016-07-31,3,9.03,7,9.027999999999999,0.022153300841832833
19KVU,9ZX,2016-08-08/2016-08-14,4,9.03,8,9.03,0.0
19KVU,9ZX,2016-08-29/2016-09-04,1,9.03,9,9.03,0.0
19KVU,9ZX,2016-09-26/2016-10-02,4,9.03,9,9.03,0.0
19KVU,9ZX,2016-10-24/2016-10-30,4,9.028333333333332,10,9.03,-0.018456995201184132
19KVU,9ZX,2016-11-07/2016-11-13,5,9.028333333333332,11,9.028333333333332,0.0
19KVU,9ZX,2016-11-14/2016-11-20,8,9.026333333333334,11,9.028333333333332,-0.02215248292411547
19KVU,9ZX,2016-12-05/2016-12-11,3,9.03,12,9.026333333333334,0.040621884116833915
19KVU,9ZX,2016-12-19/2016-12-25,4,9.03,12,9.03,0.0
19P4Q,144,2016-05-23/2016-05-29,1,7.0,5,,0.0
19P4Q,144,2016-06-06/2016-06-12,1,7.0,6,7.0,0.0
19P4Q,144,2016-06-20/2016-06-26,1,7.0,6,7.0,0.0
19P4Q,144,2016-07-18/2016-07-24,1,7.88,7,7.0,12.57142857142857
19P4Q,144,2016-07-25/2016-07-31,1,6.7,7,7.88,-14.9746192893401
19P4Q,144,2016-08-15/2016-08-21,1,7.88,8,6.7,17.61194029850746
19P4Q,144,2016-08-22/2016-08-28,1,7.88,8,7.88,0.0
19UAZ,YMJ,2016-04-18/2016-04-24,1,8.88,4,,0.0
19UAZ,YMJ,2016-06-27/2016-07-03,1,8.88,7,8.88,0.0
19UAZ,YMJ,2016-09-19/2016-09-25,1,8.88,9,8.88,0.0
19UAZ,YMJ,2016-10-17/2016-10-23,1,8.88,10,8.88,0.0
1AORX,FDS,2016-01-04/2016-01-10,2,6.06,1,,0.0
1AORX,FDS,2016-01-11/2016-01-17,10,6.056333333333333,1,6.06,-0.060506050605061173
1AORX,FDS,2016-01-18/2016-01-24,5,5.844444444444444,1,6.056333333333333,-3.498633203074833
1AORX,FDS,2016-01-25/2016-01-31,4,6.055,1,5.844444444444444,3.602661596958176
1AORX,FDS,2016-02-01/2016-02-07,6,6.058999999999999,2,6.055,0.066061106523527
